,dataset_code,location_name,location_code,limno_run,date_time,depth_m,uwpar_umol_photons_m2s
0,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,4.0,26.32
1,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,4.5,23.18
2,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,5.0,21.14
3,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,5.5,18.9
4,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,6.0,17.33
5,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,6.5,15.63
6,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,7.0,14.33
7,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,7.5,12.75
8,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,8.0,11.22
9,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,8.5,10.17
10,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,9.0,9.261
11,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,10.0,7.844
12,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,11.0,6.453
13,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,12.0,5.205
14,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,13.0,4.21
15,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,14.0,3.105
16,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,15.0,2.415
17,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,16.0,1.812
18,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,17.0,1.639
19,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,18.0,1.486
20,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,19.0,1.248
21,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,20.0,1.069
22,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,21.0,0.9173
23,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,22.0,0.8571
24,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,23.0,0.7161
25,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,24.0,0.5586
26,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,25.0,0.4613
27,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,26.0,0.3799
28,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,27.0,0.3362
29,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,28.0,0.2654
30,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,29.0,0.2171
31,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,30.0,0.184
32,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,31.0,0.1628
33,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,32.0,0.1297
34,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,33.0,0.1085
35,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L1,1993-10-28,34.0,0.092
36,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,4.0,20.91
37,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,4.5,18.96
38,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,5.0,17.35
39,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,5.5,15.36
40,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,6.0,14.31
41,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,6.5,12.91
42,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,7.0,12.12
43,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,7.5,11.15
44,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,8.0,10.23
45,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,9.0,8.931
46,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,10.0,7.872
47,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,11.0,6.854
48,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,12.0,5.905
49,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,13.0,5.135
50,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,14.0,4.453
51,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,15.0,3.999
52,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,16.0,3.304
53,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,17.0,3.109
54,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,18.0,2.883
55,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,19.0,2.574
56,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,20.0,2.259
57,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,21.0,1.956
58,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,22.0,1.755
59,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,23.0,1.522
60,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,24.0,1.273
61,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,25.0,1.083
62,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,26.0,0.9153
63,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,27.0,0.7638
64,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,28.0,0.6605
65,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,29.0,0.5791
66,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L1,1993-10-31,30.0,0.4977
67,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,4.0,5.73
68,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,5.0,4.56
69,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,6.0,4.04
70,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,7.0,3.52
71,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,8.0,3.2
72,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,9.0,2.81
73,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,10.0,2.49
74,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,11.0,2.16
75,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,12.0,1.82
76,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,13.0,1.53
77,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,14.0,1.19
78,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,15.0,0.97
79,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,16.0,0.84
80,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,17.0,0.74
81,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,18.0,0.65
82,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,19.0,0.57
83,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,20.0,0.5
84,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,21.0,0.44
85,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,22.0,0.38
86,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,23.0,0.34
87,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,24.0,0.3
88,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,25.0,0.28
89,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,26.0,0.25
90,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L1,1993-11-06,27.0,0.32
91,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,4.0,30.51
92,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,4.5,27.77
93,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,5.0,25.98
94,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,5.5,23.92
95,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,6.0,22.27
96,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,6.5,20.33
97,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,7.0,18.98
98,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,7.5,17.39
99,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,8.0,16.49
100,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,9.0,14.42
101,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,10.0,12.7
102,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,11.0,11.06
103,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,12.0,9.647
104,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,13.0,8.362
105,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,14.0,7.285
106,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,15.0,6.498
107,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,16.0,5.906
108,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,17.0,5.264
109,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,18.0,4.728
110,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,19.0,4.12
111,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,20.0,3.644
112,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,21.0,3.193
113,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,22.0,2.808
114,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,23.0,2.411
115,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,24.0,2.076
116,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,25.0,1.764
117,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,26.0,1.502
118,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,27.0,1.267
119,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,28.0,1.094
120,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,29.0,0.9431
121,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,30.0,0.8151
122,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,31.0,0.7198
123,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,32.0,0.6306
124,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L2,1993-11-10,33.0,0.5638
125,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,4.0,49.27
126,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,4.5,44.3
127,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,5.0,40.49
128,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,5.5,36.52
129,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,6.0,33.1
130,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,6.5,29.72
131,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,7.0,27.07
132,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,7.5,24.8
133,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,8.0,22.65
134,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,9.0,18.57
135,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,10.0,15.36
136,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,11.0,12.29
137,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,12.0,10.17
138,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,13.0,8.06
139,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,14.0,5.39
140,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,15.0,4.27
141,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,16.0,3.6
142,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,17.0,3.06
143,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,18.0,2.63
144,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,19.0,2.38
145,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,20.0,2.04
146,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,21.0,1.76
147,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,22.0,1.54
148,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,23.0,1.44
149,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,24.0,1.16
150,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,25.0,0.94
151,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,26.0,0.81
152,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,27.0,0.71
153,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,28.0,0.6
154,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,29.0,0.52
155,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,30.0,0.44
156,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,31.0,0.38
157,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,32.0,0.33
158,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L2,1993-11-13,33.0,0.28
159,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L1,1993-11-17,4.0,14.74
160,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L1,1993-11-17,5.0,8.14
161,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L1,1993-11-17,6.0,4.87
162,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L1,1993-11-17,7.0,3.32
163,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L1,1993-11-17,8.0,2.21
164,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L1,1993-11-17,9.0,1.3
165,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L1,1993-11-17,10.0,0.67
166,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L1,1993-11-17,11.0,0.15
167,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L1,1993-11-17,12.0,0.059
168,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L1,1993-11-17,13.0,0.019
169,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L1,1993-11-17,14.0,0.01
170,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,4.0,39.58
171,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,5.0,32.1
172,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,6.0,27.1
173,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,7.0,23.07
174,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,8.0,19.97
175,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,9.0,17.45
176,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,10.0,15.44
177,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,11.0,13.42
178,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,12.0,11.58
179,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,13.0,9.92
180,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,14.0,8.38
181,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,15.0,6.33
182,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,16.0,5.62
183,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,17.0,6.98
184,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,18.0,7.77
185,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,19.0,9.07
186,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,20.0,7.58
187,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,21.0,7.56
188,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,22.0,7.01
189,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,23.0,8.07
190,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,24.0,8.54
191,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,25.0,9.02
192,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,26.0,10.91
193,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,27.0,10.2
194,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,28.0,11.49
195,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,29.0,12.22
196,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,30.0,11.91
197,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,31.0,12.99
198,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,32.0,12.68
199,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,33.0,12.45
200,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L3,1993-11-25,34.0,12.28
201,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L3,1993-11-27,4.0,28.0
202,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L3,1993-11-27,5.0,22.0
203,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L3,1993-11-27,6.0,17.9
204,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L3,1993-11-27,7.0,14.8
205,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L3,1993-11-27,8.0,12.3
206,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L3,1993-11-27,9.0,10.3
207,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L3,1993-11-27,10.0,8.37
208,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L3,1993-11-27,11.0,6.85
209,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L3,1993-11-27,12.0,5.21
210,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L3,1993-11-27,13.0,3.87
211,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L3,1993-11-27,14.0,2.0
212,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L3,1993-11-27,15.0,1.14
213,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L3,1993-11-27,16.0,0.737
214,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L3,1993-11-27,17.0,0.395
215,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L3,1993-11-27,18.0,0.32
216,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L3,1993-11-27,19.0,0.141
217,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L3,1993-11-27,20.0,0.081
218,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L3,1993-11-27,21.0,0.064
219,LIMNO_PAR_PROFILE,West Lake Bonney,BONW20,WB9394L3,1993-11-27,22.0,0.07
220,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,4.0,12.36
221,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,5.0,9.85
222,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,6.0,8.22
223,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,7.0,6.81
224,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,8.0,5.67
225,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,9.0,4.71
226,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,10.0,3.85
227,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,11.0,3.15
228,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,12.0,2.54
229,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,13.0,1.65
230,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,14.0,1.56
231,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,15.0,1.42
232,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,16.0,1.16
233,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,17.0,0.96
234,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,18.0,0.786
235,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,19.0,0.868
236,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,20.0,0.737
237,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,21.0,0.645
238,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,22.0,0.585
239,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,23.0,0.521
240,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,24.0,0.477
241,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,25.0,0.439
242,LIMNO_PAR_PROFILE,Lake Hoare,HORLT1,HOA9394L2,1993-12-03,26.0,0.548
243,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L2,1993-12-07,4.0,7.74
244,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L2,1993-12-07,5.0,4.02
245,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L2,1993-12-07,6.0,2.74
246,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L2,1993-12-07,7.0,1.95
247,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L2,1993-12-07,8.0,1.22
248,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L2,1993-12-07,9.0,0.624
249,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L2,1993-12-07,10.0,0.146
250,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L2,1993-12-07,11.0,-0.245
251,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L2,1993-12-07,12.0,-0.326
252,LIMNO_PAR_PROFILE,Lake Fryxell,FRXLT1,FRX9394L2,1993-12-07,13.0,-0.31
253,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L4,1993-12-09,4.0,22.8
254,LIMNO_PAR_PROFILE,East Lake Bonney,BONE30,EB9394L4,1993-12-09,4.5,20.8
